Time,NodeID,q0,q1,q2,q3,leftActivity,confirmLeft,rightActivity,confirmRight,
585340,0.0,-0.42890903,0.6545176,0.4854308,0.38552588,9.0,1.0,1.0,1.0,
593519,1.0,-0.72293633,-0.1138267,-0.5198555,-0.4367909,9.0,1.0,1.0,1.0,
592571,2.0,-0.88690704,-0.09403056,-0.41668797,0.16599685,9.0,1.0,1.0,1.0,
592611,2.0,-0.8869786,-0.09416022,-0.41652787,0.16594243,9.0,1.0,1.0,1.0,
593035,3.0,0.8631023,0.38678083,0.28863624,0.13701747,9.0,1.0,1.0,1.0,
590185,4.0,-0.7700608,0.44574907,0.41820103,-0.17335413,9.0,1.0,1.0,1.0,
590225,4.0,-0.770485,0.4465021,0.41705796,-0.17228203,9.0,1.0,1.0,1.0,
591919,5.0,0.59107107,-0.6133613,-0.3869277,0.34833807,9.0,1.0,1.0,1.0,
591959,5.0,0.591572,-0.61375517,-0.38618752,0.3476146,9.0,1.0,1.0,1.0,
591114,6.0,0.5058043,-0.64557755,-0.4384052,0.36307305,9.0,1.0,1.0,1.0,
591154,6.0,0.5064799,-0.6457517,-0.43805617,0.362242,9.0,1.0,1.0,1.0,
585382,0.0,-0.4289171,0.6542891,0.4852172,0.38617307,9.0,1.0,1.0,1.0,
593560,1.0,-0.72280544,-0.11412278,-0.5197982,-0.43699855,9.0,1.0,1.0,1.0,
592655,2.0,-0.8868954,-0.09443848,-0.41658193,0.16609336,9.0,1.0,1.0,1.0,
593076,3.0,0.86289674,0.387006,0.2889544,0.13700563,9.0,1.0,1.0,1.0,
592001,5.0,0.59136516,-0.61456096,-0.38524133,0.34759265,9.0,1.0,1.0,1.0,
591196,6.0,0.5056563,-0.64644563,-0.4375744,0.3627366,9.0,1.0,1.0,1.0,
585423,0.0,-0.4290169,0.65417266,0.48525843,0.3862078,9.0,1.0,1.0,1.0,
593601,1.0,-0.72260225,-0.11419878,-0.5198964,-0.4371978,9.0,1.0,1.0,1.0,
592693,2.0,-0.8867934,-0.09459414,-0.4167983,0.16600674,9.0,1.0,1.0,1.0,
593117,3.0,0.8629807,0.38683125,0.28897196,0.13693321,9.0,1.0,1.0,1.0,
592042,5.0,0.59032804,-0.61471844,-0.38559496,0.34868348,9.0,1.0,1.0,1.0,
591239,6.0,0.50435054,-0.6467503,-0.43818033,0.36327964,9.0,1.0,1.0,1.0,
585463,0.0,-0.42882785,0.65418947,0.48528907,0.3863508,9.0,1.0,1.0,1.0,
593642,1.0,-0.7225444,-0.11413585,-0.5200547,-0.43712163,9.0,1.0,1.0,1.0,
592734,2.0,-0.88659126,-0.09433285,-0.41719273,0.16624409,9.0,1.0,1.0,1.0,
593158,3.0,0.8630722,0.3864867,0.28932694,0.13657877,9.0,1.0,1.0,1.0,
590267,4.0,-0.76873726,0.44756293,0.41856015,-0.17368773,9.0,1.0,1.0,1.0,
590307,4.0,-0.76813674,0.44758284,0.41943097,-0.17419164,9.0,1.0,1.0,1.0,
590347,4.0,-0.7689141,0.4471157,0.418843,-0.17337447,9.0,1.0,1.0,1.0,
592082,5.0,0.59100914,-0.61463636,-0.3852741,0.34802848,9.0,1.0,1.0,1.0,
591280,6.0,0.50545704,-0.64615077,-0.4380458,0.3629706,9.0,1.0,1.0,1.0,
585505,0.0,-0.42899945,0.65408856,0.48509547,0.38657415,9.0,1.0,1.0,1.0,
593683,1.0,-0.7225023,-0.11427955,-0.5200274,-0.4371861,9.0,1.0,1.0,1.0,
592775,2.0,-0.8862348,-0.0943797,-0.41778424,0.16663224,9.0,1.0,1.0,1.0,
593199,3.0,0.8630674,0.38647965,0.28957996,0.13609256,9.0,1.0,1.0,1.0,
592123,5.0,0.59116775,-0.61487085,-0.38459975,0.34809083,9.0,1.0,1.0,1.0,
591321,6.0,0.50530523,-0.6463589,-0.43769416,0.36323565,9.0,1.0,1.0,1.0,
585546,0.0,-0.42918748,0.6540113,0.48498753,0.38663164,9.0,1.0,1.0,1.0,
593724,1.0,-0.72237,-0.11449835,-0.5202202,-0.43711805,9.0,1.0,1.0,1.0,
592816,2.0,-0.8859961,-0.09441435,-0.4182805,0.16663712,9.0,1.0,1.0,1.0,
593240,3.0,0.86323386,0.3862126,0.28940713,0.13616279,9.0,1.0,1.0,1.0,
592164,5.0,0.5917908,-0.6144472,-0.3841613,0.3482645,9.0,1.0,1.0,1.0,
591362,6.0,0.5061177,-0.6456763,-0.43756285,0.36347675,9.0,1.0,1.0,1.0,
593765,1.0,-0.72222304,-0.11459581,-0.5204236,-0.43709332,9.0,1.0,1.0,1.0,
593281,3.0,0.86313355,0.38624775,0.28980586,0.13585024,9.0,1.0,1.0,1.0,
585586,0.0,-0.42913237,0.6540876,0.4850414,0.3864962,9.0,1.0,1.0,1.0,
585626,0.0,-0.42928132,0.65408456,0.48503867,0.38633928,9.0,1.0,1.0,1.0,
593806,1.0,-0.72210085,-0.11484936,-0.5206018,-0.4370163,9.0,1.0,1.0,1.0,
592857,2.0,-0.8858139,-0.09415527,-0.4186032,0.16694145,9.0,1.0,1.0,1.0,
592897,2.0,-0.88554806,-0.09431373,-0.41902313,0.16720863,9.0,1.0,1.0,1.0,
593322,3.0,0.8630472,0.3864604,0.28998354,0.13541433,9.0,1.0,1.0,1.0,
592205,5.0,0.59118164,-0.6139753,-0.3847429,0.3494872,9.0,1.0,1.0,1.0,
592245,5.0,0.591616,-0.61389333,-0.3844179,0.34925365,9.0,1.0,1.0,1.0,
591403,6.0,0.5058688,-0.6451951,-0.43818936,0.36392263,9.0,1.0,1.0,1.0,
591443,6.0,0.5057465,-0.64496297,-0.4384474,0.3641932,9.0,1.0,1.0,1.0,
585669,0.0,-0.4293834,0.6541108,0.48483077,0.38644233,9.0,1.0,1.0,1.0,
593847,1.0,-0.7216836,-0.11513038,-0.52088064,-0.43729928,9.0,1.0,1.0,1.0,
592941,2.0,-0.88509285,-0.09434031,-0.4198331,0.16757192,9.0,1.0,1.0,1.0,
593363,3.0,0.8630156,0.38636073,0.29031584,0.13518813,9.0,1.0,1.0,1.0,
592285,5.0,0.59304124,-0.6138304,-0.38302693,0.34847435,9.0,1.0,1.0,1.0,
591482,6.0,0.50707847,-0.6445291,-0.43731067,0.36447608,9.0,1.0,1.0,1.0,
593403,3.0,0.86287487,0.38669968,0.29041916,0.13489492,9.0,1.0,1.0,1.0,
593888,1.0,-0.7213854,-0.11523912,-0.5211638,-0.43742517,9.0,1.0,1.0,1.0,
592328,5.0,0.59289074,-0.6135931,-0.38233235,0.3499084,9.0,1.0,1.0,1.0,
591523,6.0,0.50705713,-0.6438229,-0.4371127,0.36598825,9.0,1.0,1.0,1.0,
585751,0.0,-0.4285271,0.65443504,0.48520172,0.38637823,9.0,1.0,1.0,1.0,
593929,1.0,-0.72132754,-0.11527666,-0.52124745,-0.43741125,9.0,1.0,1.0,1.0,
593021,2.0,-0.8849281,-0.09471852,-0.42005545,0.16767131,9.0,1.0,1.0,1.0,
593445,3.0,0.8627177,0.38701755,0.2905796,0.13464251,9.0,1.0,1.0,1.0,
592369,5.0,0.59277445,-0.613525,-0.38202104,0.350564,9.0,1.0,1.0,1.0,
591566,6.0,0.50700843,-0.6439248,-0.4363546,0.3667799,9.0,1.0,1.0,1.0,
585792,0.0,-0.42827109,0.654183,0.48571151,0.38644847,9.0,1.0,1.0,1.0,
593970,1.0,-0.7212941,-0.11551048,-0.5213296,-0.43730673,9.0,1.0,1.0,1.0,
593486,3.0,0.8628634,0.3868088,0.29060128,0.13426155,9.0,1.0,1.0,1.0,
585832,0.0,-0.4283819,0.6543222,0.48546284,0.3864025,9.0,1.0,1.0,1.0,
594010,1.0,-0.7212659,-0.11545959,-0.5214509,-0.4372221,9.0,1.0,1.0,1.0,
593062,2.0,-0.88502264,-0.09463914,-0.41982555,0.167793,9.0,1.0,1.0,1.0,
593102,2.0,-0.88485634,-0.0945482,-0.4201353,0.16794579,9.0,1.0,1.0,1.0,
593527,3.0,0.86285824,0.38688612,0.2905495,0.13418421,9.0,1.0,1.0,1.0,
590637,4.0,-0.77126944,0.44605136,0.41470465,-0.1755882,9.0,1.0,1.0,1.0,
590677,4.0,-0.77113366,0.4467668,0.41375688,-0.17659909,9.0,1.0,1.0,1.0,
592408,5.0,0.59252334,-0.61354727,-0.38167584,0.35132465,9.0,1.0,1.0,1.0,
592448,5.0,0.592493,-0.61372924,-0.38109255,0.35169107,9.0,1.0,1.0,1.0,
591605,6.0,0.5071292,-0.6441735,-0.43583375,0.3667957,9.0,1.0,1.0,1.0,
591645,6.0,0.50693303,-0.64396834,-0.43580595,0.3674594,9.0,1.0,1.0,1.0,
585874,0.0,-0.42814243,0.6544387,0.4854302,0.38651147,9.0,1.0,1.0,1.0,
594051,1.0,-0.7211446,-0.11556929,-0.5215995,-0.437216,9.0,1.0,1.0,1.0,
593144,2.0,-0.8848401,-0.0946025,-0.4201783,0.1678935,9.0,1.0,1.0,1.0,
593568,3.0,0.8628812,0.38689905,0.29047394,0.13416305,9.0,1.0,1.0,1.0,
592490,5.0,0.59240043,-0.6137786,-0.3806367,0.3522541,9.0,1.0,1.0,1.0,
591687,6.0,0.50713265,-0.6439657,-0.4354577,0.36760136,9.0,1.0,1.0,1.0,
585915,0.0,-0.4281012,0.6546052,0.48533085,0.38640004,9.0,1.0,1.0,1.0,
594092,1.0,-0.72107655,-0.11564299,-0.5216188,-0.4372857,9.0,1.0,1.0,1.0,
593185,2.0,-0.8848054,-0.09477311,-0.42014432,0.1680655,9.0,1.0,1.0,1.0,
593609,3.0,0.8627926,0.38720763,0.2904532,0.13388643,9.0,1.0,1.0,1.0,
590719,4.0,-0.77118605,0.44713297,0.41324472,-0.17664295,9.0,1.0,1.0,1.0,
590759,4.0,-0.77163833,0.4474351,0.41205144,-0.1766896,9.0,1.0,1.0,1.0,
592533,5.0,0.59297496,-0.61412436,-0.37921557,0.35221723,9.0,1.0,1.0,1.0,
591728,6.0,0.50714076,-0.64372283,-0.43524647,0.3682652,9.0,1.0,1.0,1.0,
585956,0.0,-0.4280829,0.65487015,0.48513815,0.38621324,9.0,1.0,1.0,1.0,
594133,1.0,-0.72110105,-0.11549756,-0.52175635,-0.4371197,9.0,1.0,1.0,1.0,
593226,2.0,-0.88473505,-0.0948553,-0.42022613,0.16818394,9.0,1.0,1.0,1.0,
593650,3.0,0.86283094,0.38722032,0.29043877,0.13363387,9.0,1.0,1.0,1.0,
590801,4.0,-0.7714928,0.44785056,0.41163883,-0.17723411,9.0,1.0,1.0,1.0,
592572,5.0,0.59236896,-0.6139768,-0.37850824,0.3542494,9.0,1.0,1.0,1.0,
591769,6.0,0.5065159,-0.6443461,-0.433919,0.36959943,9.0,1.0,1.0,1.0,
585997,0.0,-0.42827836,0.65490824,0.4847002,0.38648173,9.0,1.0,1.0,1.0,
594174,1.0,-0.72090906,-0.11549115,-0.5220853,-0.4370452,9.0,1.0,1.0,1.0,
593267,2.0,-0.8844019,-0.09497446,-0.42076957,0.16851015,9.0,1.0,1.0,1.0,
593691,3.0,0.862824,0.38727903,0.29050472,0.13336577,9.0,1.0,1.0,1.0,
590842,4.0,-0.77159566,0.44783857,0.41148636,-0.17717011,9.0,1.0,1.0,1.0,
592613,5.0,0.59392035,-0.6135575,-0.37712556,0.3538527,9.0,1.0,1.0,1.0,
586037,0.0,-0.42852288,0.65489596,0.4846456,0.38629997,9.0,1.0,1.0,1.0,
594215,1.0,-0.72082853,-0.11565407,-0.5224586,-0.43668857,9.0,1.0,1.0,1.0,
593308,2.0,-0.8841332,-0.09482203,-0.42123583,0.16884048,9.0,1.0,1.0,1.0,
593732,3.0,0.8628816,0.3871359,0.29054704,0.13331586,9.0,1.0,1.0,1.0,
586077,0.0,-0.42881212,0.6546858,0.48477885,0.3861681,9.0,1.0,1.0,1.0,
594256,1.0,-0.7207487,-0.11562703,-0.5228523,-0.4363562,9.0,1.0,1.0,1.0,
593349,2.0,-0.8839586,-0.09478618,-0.42155337,0.16898292,9.0,1.0,1.0,1.0,
593772,3.0,0.8627886,0.38727704,0.29074064,0.13308574,9.0,1.0,1.0,1.0,
592654,5.0,0.5931901,-0.6135037,-0.3773795,0.35489848,9.0,1.0,1.0,1.0,
592694,5.0,0.59385747,-0.61312497,-0.3770488,0.35478875,9.0,1.0,1.0,1.0,
591851,6.0,0.50641483,-0.6438352,-0.43360728,0.37099132,9.0,1.0,1.0,1.0,
591891,6.0,0.5068614,-0.6435427,-0.43361393,0.37088132,9.0,1.0,1.0,1.0,
586119,0.0,-0.4289407,0.65441865,0.4848776,0.38635397,9.0,1.0,1.0,1.0,
594297,1.0,-0.720651,-0.11568837,-0.52319455,-0.43609107,9.0,1.0,1.0,1.0,
593390,2.0,-0.8837274,-0.09442891,-0.4219512,0.16939868,9.0,1.0,1.0,1.0,
593813,3.0,0.86276007,0.38734412,0.2908728,0.13278623,9.0,1.0,1.0,1.0,
590883,4.0,-0.7718113,0.44779065,0.41087243,-0.17777646,9.0,1.0,1.0,1.0,
590923,4.0,-0.7722318,0.4475734,0.41022673,-0.1779879,9.0,1.0,1.0,1.0,
590963,4.0,-0.7733262,0.44778508,0.4083626,-0.17698742,9.0,1.0,1.0,1.0,
592736,5.0,0.59544104,-0.6127027,-0.37582347,0.3541633,9.0,1.0,1.0,1.0,
591933,6.0,0.5084824,-0.6431143,-0.43271428,0.37045595,9.0,1.0,1.0,1.0,
586160,0.0,-0.42880616,0.6547593,0.48470792,0.386139,9.0,1.0,1.0,1.0,
594338,1.0,-0.72045374,-0.11567284,-0.52348024,-0.43607813,9.0,1.0,1.0,1.0,
593431,2.0,-0.88351893,-0.09430245,-0.42238876,0.16946584,9.0,1.0,1.0,1.0,
593854,3.0,0.8629003,0.38708535,0.290835,0.13271247,9.0,1.0,1.0,1.0,
591004,4.0,-0.77360624,0.44746387,0.40817875,-0.17700018,9.0,1.0,1.0,1.0,
592777,5.0,0.5953247,-0.61254746,-0.3756612,0.3547991,9.0,1.0,1.0,1.0,
591974,6.0,0.508691,-0.64295346,-0.43270555,0.37045884,9.0,1.0,1.0,1.0,
586201,0.0,-0.4287782,0.65487623,0.48471063,0.38596833,9.0,1.0,1.0,1.0,
594379,1.0,-0.72037387,-0.11552215,-0.52374136,-0.43593675,9.0,1.0,1.0,1.0,
593472,2.0,-0.8833019,-0.09415103,-0.42281827,0.16961026,9.0,1.0,1.0,1.0,
593895,3.0,0.862963,0.38717073,0.2906892,0.1323744,9.0,1.0,1.0,1.0,
591047,4.0,-0.7739057,0.44771984,0.40744996,-0.17672318,9.0,1.0,1.0,1.0,
592818,5.0,0.5958692,-0.61261964,-0.37497616,0.35448503,9.0,1.0,1.0,1.0,
592015,6.0,0.5090757,-0.6429868,-0.43192783,0.3707802,9.0,1.0,1.0,1.0,
586242,0.0,-0.42887563,0.6549134,0.48452175,0.3860342,9.0,1.0,1.0,1.0,
594420,1.0,-0.7202844,-0.11560129,-0.52384615,-0.4359374,9.0,1.0,1.0,1.0,
593513,2.0,-0.8830179,-0.09425396,-0.4233339,0.16974528,9.0,1.0,1.0,1.0,
593936,3.0,0.8630175,0.38706523,0.29065943,0.13239299,9.0,1.0,1.0,1.0,
591088,4.0,-0.7737149,0.44770223,0.4077992,-0.17679748,9.0,1.0,1.0,1.0,
592857,5.0,0.59545755,-0.6125968,-0.37536824,0.3548011,9.0,1.0,1.0,1.0,
592056,6.0,0.50855494,-0.6429916,-0.43226808,0.37108967,9.0,1.0,1.0,1.0,
586282,0.0,-0.4289346,0.65489316,0.48455673,0.38595915,9.0,1.0,1.0,1.0,
594461,1.0,-0.7201102,-0.11564583,-0.524039,-0.4359818,9.0,1.0,1.0,1.0,
593554,2.0,-0.8830067,-0.09437856,-0.42328027,0.1698684,9.0,1.0,1.0,1.0,
593977,3.0,0.8627865,0.3873794,0.29101962,0.13218857,9.0,1.0,1.0,1.0,
591129,4.0,-0.77326113,0.44777712,0.40828025,-0.17748155,9.0,1.0,1.0,1.0,
592900,5.0,0.59545964,-0.61291724,-0.3752713,0.35434645,9.0,1.0,1.0,1.0,
592097,6.0,0.5082691,-0.6430235,-0.4325972,0.37104255,9.0,1.0,1.0,1.0,
586324,0.0,-0.42895967,0.65472305,0.484734,0.38599735,9.0,1.0,1.0,1.0,
594502,1.0,-0.7201165,-0.11556908,-0.5240916,-0.43592843,9.0,1.0,1.0,1.0,
586364,0.0,-0.42894745,0.6547134,0.4849493,0.38575676,9.0,1.0,1.0,1.0,
594543,1.0,-0.72013026,-0.11545899,-0.5241961,-0.43580908,9.0,1.0,1.0,1.0,
593595,2.0,-0.8830401,-0.09442084,-0.42317975,0.16992211,9.0,1.0,1.0,1.0,
593635,2.0,-0.8832087,-0.09418276,-0.42288053,0.16992196,9.0,1.0,1.0,1.0,
594018,3.0,0.8628659,0.38728872,0.29097867,0.13202609,9.0,1.0,1.0,1.0,
594058,3.0,0.8630433,0.3868581,0.29097205,0.13214381,9.0,1.0,1.0,1.0,
592943,5.0,0.59425914,-0.6130063,-0.37626007,0.3551581,9.0,1.0,1.0,1.0,
592983,5.0,0.59456116,-0.61292803,-0.3761646,0.35488868,9.0,1.0,1.0,1.0,
592138,6.0,0.50754786,-0.6431487,-0.4334526,0.37081453,9.0,1.0,1.0,1.0,
592178,6.0,0.5081308,-0.64301413,-0.43337968,0.3703344,9.0,1.0,1.0,1.0,
594584,1.0,-0.7201385,-0.11538476,-0.5241219,-0.43590447,9.0,1.0,1.0,1.0,
593674,2.0,-0.8831902,-0.0941826,-0.42291307,0.169937,9.0,1.0,1.0,1.0,
594098,3.0,0.86302423,0.38694984,0.29100505,0.13192682,9.0,1.0,1.0,1.0,
586404,0.0,-0.4289044,0.6545837,0.4850816,0.38585845,9.0,1.0,1.0,1.0,
586444,0.0,-0.42899352,0.6544998,0.4851485,0.38581735,9.0,1.0,1.0,1.0,
593717,2.0,-0.88314193,-0.09415723,-0.4230072,0.1699682,9.0,1.0,1.0,1.0,
594141,3.0,0.8629625,0.3871272,0.29096293,0.13190334,9.0,1.0,1.0,1.0,
591252,4.0,-0.7735555,0.4480578,0.407536,-0.17720065,9.0,1.0,1.0,1.0,
591292,4.0,-0.7737164,0.448269,0.40712908,-0.17689943,9.0,1.0,1.0,1.0,
592220,6.0,0.5085875,-0.64264935,-0.43343332,0.37027785,9.0,1.0,1.0,1.0,
592260,6.0,0.50802743,-0.64317423,-0.43318427,0.37042677,9.0,1.0,1.0,1.0,
586488,0.0,-0.4289835,0.6546109,0.48496675,0.38586864,9.0,1.0,1.0,1.0,
593023,5.0,0.594913,-0.6131176,-0.37564373,0.3545234,9.0,1.0,1.0,1.0,
593063,5.0,0.59483427,-0.6134595,-0.37527773,0.35445133,9.0,1.0,1.0,1.0,
594666,1.0,-0.7203095,-0.1153301,-0.5239017,-0.4359011,9.0,1.0,1.0,1.0,
594182,3.0,0.86307627,0.3868811,0.2909976,0.13180414,9.0,1.0,1.0,1.0,
586528,0.0,-0.4290461,0.65464896,0.484848,0.38588357,9.0,1.0,1.0,1.0,
594707,1.0,-0.72038406,-0.11525314,-0.52390367,-0.4357958,9.0,1.0,1.0,1.0,
594223,3.0,0.8632297,0.38642156,0.29127333,0.13153808,9.0,1.0,1.0,1.0,
591334,4.0,-0.77358973,0.44851807,0.40691677,-0.17731003,9.0,1.0,1.0,1.0,
591374,4.0,-0.7738726,0.44882488,0.40632656,-0.1766515,9.0,1.0,1.0,1.0,
593104,5.0,0.5951534,-0.61362755,-0.3746406,0.35429895,9.0,1.0,1.0,1.0,
593144,5.0,0.59550714,-0.61368877,-0.3739051,0.3543754,9.0,1.0,1.0,1.0,
592302,6.0,0.50808007,-0.64319694,-0.432901,0.37064612,9.0,1.0,1.0,1.0,
592342,6.0,0.5083606,-0.64335567,-0.43220833,0.37079453,9.0,1.0,1.0,1.0,
586570,0.0,-0.42909712,0.6546228,0.48444715,0.3863744,9.0,1.0,1.0,1.0,
594748,1.0,-0.7203948,-0.11535221,-0.5238249,-0.43584657,9.0,1.0,1.0,1.0,
593758,2.0,-0.8831362,-0.09394864,-0.42317465,0.16969614,9.0,1.0,1.0,1.0,
593798,2.0,-0.88283014,-0.09396292,-0.42374343,0.1698615,9.0,1.0,1.0,1.0,
593838,2.0,-0.88263905,-0.09408262,-0.424046,0.17003332,9.0,1.0,1.0,1.0,
594264,3.0,0.86317134,0.38674757,0.29114118,0.13125506,9.0,1.0,1.0,1.0,
593184,5.0,0.59635484,-0.61323804,-0.3733307,0.3543355,9.0,1.0,1.0,1.0,
592384,6.0,0.50887007,-0.6429355,-0.43171757,0.3713956,9.0,1.0,1.0,1.0,
586611,0.0,-0.42908224,0.65467435,0.48430067,0.38648728,9.0,1.0,1.0,1.0,
594789,1.0,-0.72030866,-0.11544947,-0.52390337,-0.43586895,9.0,1.0,1.0,1.0,
593879,2.0,-0.88263714,-0.09417138,-0.4240131,0.17007633,9.0,1.0,1.0,1.0,
594305,3.0,0.86320025,0.3867022,0.29109523,0.13130078,9.0,1.0,1.0,1.0,
591416,4.0,-0.7733571,0.44875753,0.40722033,-0.17702179,9.0,1.0,1.0,1.0,
591456,4.0,-0.77351594,0.4484718,0.4072531,-0.17697674,9.0,1.0,1.0,1.0,
593227,5.0,0.5963031,-0.6127647,-0.37356448,0.3549948,9.0,1.0,1.0,1.0,
592424,6.0,0.5091004,-0.64255464,-0.4317152,0.3717419,9.0,1.0,1.0,1.0,
586652,0.0,-0.4292732,0.65450406,0.484372,0.38647416,9.0,1.0,1.0,1.0,
594830,1.0,-0.72017765,-0.11523856,-0.52411777,-0.43588337,9.0,1.0,1.0,1.0,
593920,2.0,-0.8824699,-0.09388117,-0.4243464,0.17027289,9.0,1.0,1.0,1.0,
594346,3.0,0.8634389,0.38618556,0.29119632,0.13102813,9.0,1.0,1.0,1.0,
591498,4.0,-0.7737259,0.44838017,0.40675375,-0.1774387,9.0,1.0,1.0,1.0,
593268,5.0,0.59649587,-0.6126202,-0.3734806,0.35500848,9.0,1.0,1.0,1.0,
592465,6.0,0.5090162,-0.64215565,-0.4321688,0.3720192,9.0,1.0,1.0,1.0,
586693,0.0,-0.4292777,0.6543399,0.48462164,0.3864343,9.0,1.0,1.0,1.0,
594871,1.0,-0.7201565,-0.11524361,-0.52423364,-0.43577763,9.0,1.0,1.0,1.0,
593961,2.0,-0.882445,-0.09370621,-0.42435163,0.17048566,9.0,1.0,1.0,1.0,
594387,3.0,0.86360943,0.38576448,0.29125684,0.1310096,9.0,1.0,1.0,1.0,
591538,4.0,-0.7736974,0.4479344,0.407101,-0.17789182,9.0,1.0,1.0,1.0,
593309,5.0,0.5967266,-0.6119595,-0.37369925,0.35552976,9.0,1.0,1.0,1.0,
592506,6.0,0.5097464,-0.6417069,-0.43189332,0.37211373,9.0,1.0,1.0,1.0,
586734,0.0,-0.42920715,0.654186,0.48486477,0.38646817,9.0,1.0,1.0,1.0,
594912,1.0,-0.7201161,-0.11521988,-0.52444565,-0.4355957,9.0,1.0,1.0,1.0,
594002,2.0,-0.8825662,-0.09356041,-0.424031,0.17073523,9.0,1.0,1.0,1.0,
594428,3.0,0.86366487,0.3858376,0.29112536,0.13072112,9.0,1.0,1.0,1.0,
591579,4.0,-0.7739843,0.44765767,0.40690503,-0.17778836,9.0,1.0,1.0,1.0,
593350,5.0,0.5972987,-0.6113586,-0.3734851,0.35582793,9.0,1.0,1.0,1.0,
592547,6.0,0.5105151,-0.6408404,-0.43183184,0.37262407,9.0,1.0,1.0,1.0,
586775,0.0,-0.4293155,0.65413725,0.484976,0.38629076,9.0,1.0,1.0,1.0,
594953,1.0,-0.7201138,-0.11503675,-0.5245336,-0.43554175,9.0,1.0,1.0,1.0,
586815,0.0,-0.42944443,0.65419686,0.48460883,0.3865072,9.0,1.0,1.0,1.0,
594994,1.0,-0.72010225,-0.11505164,-0.5243609,-0.4357649,9.0,1.0,1.0,1.0,
594045,2.0,-0.8824524,-0.09343203,-0.4241372,0.17113,9.0,1.0,1.0,1.0,
594085,2.0,-0.88214725,-0.0933234,-0.42475984,0.17121843,9.0,1.0,1.0,1.0,
594469,3.0,0.8638524,0.3855882,0.29094827,0.13061257,9.0,1.0,1.0,1.0,
594509,3.0,0.8639549,0.3854262,0.2908974,0.1305252,9.0,1.0,1.0,1.0,
591620,4.0,-0.7739684,0.44746244,0.4069042,-0.17835043,9.0,1.0,1.0,1.0,
591660,4.0,-0.77402383,0.44720587,0.40713963,-0.17821632,9.0,1.0,1.0,1.0,
593391,5.0,0.5973329,-0.61111856,-0.37343064,0.35623977,9.0,1.0,1.0,1.0,
593431,5.0,0.59739983,-0.61101973,-0.3733071,0.35642633,9.0,1.0,1.0,1.0,
592588,6.0,0.51058745,-0.64053816,-0.4318678,0.37300283,9.0,1.0,1.0,1.0,
592628,6.0,0.5104921,-0.6402867,-0.4319799,0.3734352,9.0,1.0,1.0,1.0,
586857,0.0,-0.42964473,0.6541304,0.48429796,0.38678667,9.0,1.0,1.0,1.0,
595034,1.0,-0.7199906,-0.11527967,-0.5243127,-0.4359472,9.0,1.0,1.0,1.0,
594125,2.0,-0.8818825,-0.09335744,-0.425303,0.17121515,9.0,1.0,1.0,1.0,
594551,3.0,0.86391944,0.3854398,0.29100078,0.1304892,9.0,1.0,1.0,1.0,
593473,5.0,0.59749043,-0.6110056,-0.37309915,0.3565162,9.0,1.0,1.0,1.0,
592670,6.0,0.5104427,-0.64028066,-0.4321362,0.373332,9.0,1.0,1.0,1.0,
586898,0.0,-0.4295711,0.65407526,0.48412624,0.38717657,9.0,1.0,1.0,1.0,
595075,1.0,-0.7200522,-0.11533978,-0.5241291,-0.43605027,9.0,1.0,1.0,1.0,
594166,2.0,-0.881907,-0.0934815,-0.42520228,0.17127147,9.0,1.0,1.0,1.0,
594592,3.0,0.8638441,0.3856874,0.29102308,0.13020694,9.0,1.0,1.0,1.0,
591743,4.0,-0.7740822,0.44721344,0.40702945,-0.17819542,9.0,1.0,1.0,1.0,
593514,5.0,0.59761906,-0.61091113,-0.37270564,0.35687417,9.0,1.0,1.0,1.0,
592711,6.0,0.51131,-0.64016527,-0.43127492,0.37333897,9.0,1.0,1.0,1.0,
586939,0.0,-0.42946693,0.65389144,0.4842286,0.3874744,9.0,1.0,1.0,1.0,
595116,1.0,-0.720129,-0.11526643,-0.523861,-0.43626493,9.0,1.0,1.0,1.0,
594207,2.0,-0.8819417,-0.09343445,-0.42507893,0.17142466,9.0,1.0,1.0,1.0,
594633,3.0,0.8638262,0.38580817,0.29093823,0.13015671,9.0,1.0,1.0,1.0,
591784,4.0,-0.7740448,0.44733873,0.40697685,-0.17816319,9.0,1.0,1.0,1.0,
593553,5.0,0.5980834,-0.61080325,-0.37232915,0.35667387,9.0,1.0,1.0,1.0,
592752,6.0,0.51088065,-0.64010054,-0.43151283,0.3737628,9.0,1.0,1.0,1.0,
586980,0.0,-0.42965245,0.6538206,0.4839804,0.3876983,9.0,1.0,1.0,1.0,
595157,1.0,-0.7201181,-0.11540578,-0.5236401,-0.43651137,9.0,1.0,1.0,1.0,
594248,2.0,-0.8818496,-0.09363404,-0.42524815,0.1713699,9.0,1.0,1.0,1.0,
594674,3.0,0.86391985,0.38563555,0.29078466,0.1303906,9.0,1.0,1.0,1.0,
591825,4.0,-0.7740724,0.44707084,0.40712807,-0.1783699,9.0,1.0,1.0,1.0,
593596,5.0,0.5982794,-0.6106754,-0.37251115,0.35637385,9.0,1.0,1.0,1.0,
592793,6.0,0.51132995,-0.6398847,-0.43160045,0.37341648,9.0,1.0,1.0,1.0,
587021,0.0,-0.42991185,0.6536532,0.4838364,0.3878728,9.0,1.0,1.0,1.0,
595198,1.0,-0.7199988,-0.11550143,-0.52353066,-0.4368138,9.0,1.0,1.0,1.0,
